ip.src,ip.dst,tcp.srcport
192.168.10.5,64.147.131.201,49461
192.168.10.5,64.147.131.201,49462
192.168.10.3,131.253.34.230,58868
192.168.10.5,74.217.63.12,49463
192.168.10.5,23.194.181.103,49464
192.168.10.5,23.194.181.103,49465
192.168.10.3,131.253.34.255,58869
192.168.10.5,209.85.144.157,49466
192.168.10.5,216.58.218.228,49467
192.168.10.5,216.58.218.228,49468
192.168.10.5,216.58.218.228,49469
192.168.10.5,216.58.218.228,49470
192.168.10.5,192.82.242.92,49471
192.168.10.5,192.82.242.92,49472
192.168.10.5,23.92.189.52,49473
192.168.10.5,178.255.83.1,49474
192.168.10.5,178.255.83.1,49475
192.168.10.5,178.255.83.1,49476
192.168.10.5,178.255.83.1,49477
192.168.10.5,23.92.189.52,49478
192.168.10.5,23.92.189.52,49479
192.168.10.5,23.92.189.52,49480
192.168.10.5,23.92.189.52,49481
192.168.10.5,172.217.11.1,49482
192.168.10.5,172.217.11.1,49483
192.168.10.5,172.217.10.226,49484
192.168.10.5,172.217.10.226,49485
192.168.10.5,172.217.11.1,49486
192.168.10.5,74.217.63.12,49487
192.168.10.5,74.217.63.12,49488
192.168.10.5,151.101.20.249,49489
192.168.10.5,151.101.20.249,49490
192.168.10.5,151.101.20.249,49491
192.168.10.5,74.217.63.12,49492
192.168.10.5,74.217.63.12,49493
192.168.10.5,172.217.8.3,49494
192.168.10.5,172.217.8.3,49495
192.168.10.5,172.217.8.3,49496
192.168.10.5,172.217.8.3,49497
192.168.10.5,52.84.40.209,49498
192.168.10.5,52.84.40.209,49499
192.168.10.5,52.84.40.209,49500
192.168.10.5,52.84.40.209,49501
192.168.10.5,52.20.230.125,49502
192.168.10.5,52.20.230.125,49503
192.168.10.5,52.20.230.125,49504
192.168.10.5,52.20.230.125,49505
192.168.10.17,74.117.200.68,38650
192.168.10.17,74.117.200.68,38651
192.168.10.5,192.82.242.30,49506
192.168.10.5,34.205.94.213,49507
192.168.10.5,172.217.3.98,49508
192.168.10.5,172.217.3.98,49509
192.168.10.5,34.205.94.213,49510
192.168.10.5,162.208.22.39,49511
192.168.10.5,162.208.22.39,49512
192.168.10.5,216.200.232.216,49513
